State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
"Indiana","2024-10-26","All Results","1.0150287444559134","1.1430410765010333","1.0642499648809962","Minimal",
"Indiana","2024-09-14","All Results","1.5810867753378837","1.1752096114241828","1.198068370321522","Minimal","Limited Coverage"
"Indiana","2022-12-24","All Results","8.272313464792537","10.311835413726385","9.116557459382598","Moderate","Limited Coverage"
"Indiana","2024-01-13","All Results","12.719852120578857","11.50486881812913","13.099321152660078","High","Limited Coverage"
"Indiana","2023-09-30","All Results","2.948331995503852","2.0184613831575335","1.5748913858019848","Minimal","Limited Coverage"
"Indiana","2023-03-25","All Results","2.2207767082471155","2.163052158493266","1.9785801638602805","Minimal","Limited Coverage"
"Indiana","2024-06-29","All Results","1.5274463335470108","1.2772811286547057","1.6176320876143622","Minimal","Limited Coverage"
"Indiana","2024-07-20","1 Year","1.4700637903996119","1.246469827075243","2.2076339369289917","Minimal","Limited Coverage"
"Indiana","2024-12-21","45 Days","4.900561009228635","6.456566512174676","5.133127810326975","Low",
"Indiana","2023-02-25","All Results","5.0608219798640395","3.6618074081969043","3.3651022690130112","Low","Limited Coverage"
"Indiana","2024-11-02","All Results","1.0096037223020167","1.2608820938434817","1.133240813790735","Minimal",
"Indiana","2024-02-17","1 Year","8.28416067145204","5.703167230339917","6.238481387511079","Moderate","Limited Coverage"
"Indiana","2025-01-11","45 Days","10.019202283130195","9.907209406863393","7.927303742395626","Moderate",
"Indiana","2024-09-28","6 Months","1.1230354244731104","1.2074778058326354","1.1885412273884093","Minimal",
"Indiana","2023-09-02","All Results","1.4060339202038072","1.401598458230465","1.2652765331061808","Minimal","Limited Coverage"
"Indiana","2023-07-22","All Results","1.269987498989958","1.4713321519068052","1.3360550065267824","Minimal","Limited Coverage"
"Indiana","2024-12-14","All Results","5.874894831821477","5.4126318448278585","3.2683116658469733","Low",
"Indiana","2024-11-16","All Results","1.1184776642412197","1.9018599717541953","1.5537271940447268","Minimal",
"Indiana","2024-03-30","All Results","3.037320234092335","2.3242541613746592","4.085819657549112","Minimal","Limited Coverage"
"Indiana","2025-01-04","6 Months","10.187130020986128","10.114488564688504","9.220387645876025","Moderate",
"Indiana","2024-09-21","6 Months","1.5323249416399447","1.1277795181213868","1.1048076180247608","Minimal","Limited Coverage"
"Indiana","2024-08-17","1 Year","1.4676037922465646","1.2125270826227872","1.3686580130707373","Minimal","Limited Coverage"
"Indiana","2022-10-01","All Results","7.63540223008696","3.0649186904090926","4.855866526400565","Low","Limited Coverage"
"Indiana","2023-09-09","All Results","2.362780449887743","1.5324862841893818","1.1785232639846726","Minimal","Limited Coverage"
"Indiana","2024-09-28","1 Year","1.1230354244731104","1.2074778058326354","1.1885412273884093","Minimal",
"Indiana","2022-10-08","All Results","7.431916273832016","3.7542176650378307","4.350497036950614","Low","Limited Coverage"
"Indiana","2023-09-16","All Results","1.7881259666858818","1.5393654452144425","1.3099095738820419","Minimal","Limited Coverage"
"Indiana","2022-10-29","All Results","9.291636580081029","8.16865725736274","6.9378556039273525","Moderate","Limited Coverage"
"Indiana","2023-03-18","All Results","4.197852695341167","2.5703910420647595","2.1929488484037267","Low","Limited Coverage"
"Indiana","2023-03-04","All Results","3.925195328723543","3.2185159659479385","3.4066910020440555","Minimal","Limited Coverage"
"Indiana","2024-11-09","1 Year","1.1148340084090242","1.5231809717753952","1.3421761720586813","Minimal",
"Indiana","2024-02-10","All Results","8.441334270085525","6.450413067500842","6.898218332961408","Moderate","Limited Coverage"
"Indiana","2023-04-01","All Results","1.8978072136300788","2.182743344784873","2.2224530955622646","Minimal","Limited Coverage"
"Indiana","2024-11-16","6 Months","1.1184776642412197","1.9018599717541953","1.5537271940447268","Minimal",
"Indiana","2024-10-26","6 Months","1.0150287444559134","1.1430410765010333","1.0642499648809962","Minimal",
"Indiana","2023-04-15","All Results","1.8824749754818733","1.7763482657716354","1.6705113704336583","Minimal","Limited Coverage"
"Indiana","2024-05-04","1 Year","2.1139557130625914","1.4616134182268445","2.2960551998431393","Minimal","Limited Coverage"
"Indiana","2024-10-05","All Results","1.0723286390452451","1.2359243011851502","1.3451871437274798","Minimal",
"Indiana","2025-01-18","1 Year","8.832737453799858","8.984588455957956","6.98750641026157","Moderate",
"Indiana","2024-04-27","1 Year","1.3799076415664093","1.4494715612057396","1.9286406648867056","Minimal","Limited Coverage"
"Indiana","2024-02-03","1 Year","9.75002154784751","6.868853057067891","7.189578889714162","Moderate",
"Indiana","2024-09-14","6 Months","1.5810867753378837","1.1752096114241828","1.198068370321522","Minimal","Limited Coverage"
"Indiana","2024-08-24","6 Months","1.5295024979415797","1.2673298696842639","1.4930875899869722","Minimal","Limited Coverage"
"Indiana","2023-12-09","All Results","17.15528869304083","11.113319727711545","9.586562611953678","High","Limited Coverage"
"Indiana","2024-03-23","1 Year","1.9075606459394194","2.505778880814403","4.335665750296272","Minimal","Limited Coverage"
"Indiana","2022-09-10","All Results","2.674584269694395","1.7643639384689946","3.9445583194788516","Minimal","Limited Coverage"
"Indiana","2022-09-03","All Results","1.8569504565973258","1.972766042521786","2.0098682272334982","Minimal","Limited Coverage"
"Indiana","2024-06-15","All Results","1.4659632149886452","1.23456863855318","1.487243639501937","Minimal","Limited Coverage"
"Indiana","2024-12-07","6 Months","1.1201020140028444","4.090956539461703","2.325148520305103","Minimal",
"Indiana","2024-08-10","6 Months","1.322310278534137","1.242919949297956","1.3904524906329354","Minimal","Limited Coverage"
"Indiana","2024-02-24","1 Year","7.657892920390026","5.004470772824632","6.311302730917349","Low","Limited Coverage"
"Indiana","2024-07-13","1 Year","1.399707848390833","1.250745200098183","1.6368389419806","Minimal","Limited Coverage"
"Indiana","2024-01-27","All Results","12.054290184514349","7.68045857683833","8.102666124114052","High","Limited Coverage"
"Indiana","2023-07-08","All Results","1.0848233633562745","1.3398682487327878","1.3243686673163402","Minimal","Limited Coverage"
"Indiana","2024-12-07","1 Year","1.1201020140028444","4.090956539461703","2.325148520305103","Minimal",
"Indiana","2023-08-26","All Results","1.6718454523295012","1.659814819640174","1.5177178231843147","Minimal","Limited Coverage"
"Indiana","2024-06-22","All Results","1.422471540915577","1.2143114686462066","1.3793337918689534","Minimal","Limited Coverage"
"Indiana","2024-11-30","6 Months","1.0796789537291172","2.478119700017096","1.5963094208984185","Minimal",
"Indiana","2022-11-05","All Results","9.840915304519719","8.949546997572329","8.643754406068942","Moderate","Limited Coverage"
"Indiana","2024-06-08","1 Year","1.4418968566631571","1.3410467607374912","1.5845810801013371","Minimal","Limited Coverage"
"Indiana","2024-05-11","All Results","1.596794176747866","1.4518922057803278","2.1002763391694117","Minimal","Limited Coverage"
"Indiana","2024-12-14","1 Year","5.874894831821477","5.4126318448278585","3.2683116658469733","Low",
"Indiana","2023-07-15","All Results","1.509184204659136","1.4587763746004656","1.417365978334327","Minimal","Limited Coverage"
"Indiana","2024-11-02","1 Year","1.0096037223020167","1.2608820938434817","1.133240813790735","Minimal",
"Indiana","2024-08-24","1 Year","1.5295024979415797","1.2673298696842639","1.4930875899869722","Minimal","Limited Coverage"
"Indiana","2024-12-14","6 Months","5.874894831821477","5.4126318448278585","3.2683116658469733","Low",
"Indiana","2025-02-01","1 Year","8.486644130948319","8.267475906966219","6.232656693597956","Moderate",
"Indiana","2022-12-10","All Results","10.014466573303615","11.83463094546321","11.297450165477272","Moderate","Limited Coverage"
"Indiana","2025-01-25","All Results","6.2443236627903875","8.405897624569947","7.112978965441161","Low",
"Indiana","2023-03-11","All Results","5.133727618285889","3.034928147998715","3.0861980662783655","Low","Limited Coverage"
"Indiana","2023-12-23","All Results","15.405318502644315","11.173172302378303","9.679127265062007","High","Limited Coverage"
"Indiana","2024-08-10","1 Year","1.322310278534137","1.242919949297956","1.3904524906329354","Minimal","Limited Coverage"
"Indiana","2024-02-24","All Results","7.657892920390026","5.004470772824632","6.311302730917349","Low","Limited Coverage"
"Indiana","2024-03-09","All Results","4.473299391816478","3.7738027810447625","4.633870352215409","Low","Limited Coverage"
"Indiana","2024-08-03","All Results","1.338856291758696","1.2117774856178687","1.563038455382725","Minimal","Limited Coverage"
"Indiana","2024-07-13","All Results","1.399707848390833","1.250745200098183","1.6368389419806","Minimal","Limited Coverage"
"Indiana","2023-05-06","All Results","0.9945454277991299","1.3454636598572922","1.3967871605625746","Minimal","Limited Coverage"
"Indiana","2024-01-20","All Results","13.214537155701251","8.578529805840017","8.860613667727522","High","Limited Coverage"
"Indiana","2023-01-07","All Results","7.339201557149991","8.485501828267784","7.2303216345927765","Low","Limited Coverage"
"Indiana","2024-08-31","6 Months","1.6556676924479587","1.223386760856302","1.3287707930014014","Minimal","Limited Coverage"
"Indiana","2023-11-18","All Results","10.619522306633042","7.556434716750641","4.832341924846656","Moderate","Limited Coverage"
"Indiana","2024-11-02","6 Months","1.0096037223020167","1.2608820938434817","1.133240813790735","Minimal",
"Indiana","2022-08-20","All Results","2.689017540598576","1.913578539920122","2.6772574795689947","Minimal","Limited Coverage"
"Indiana","2024-03-02","1 Year","6.4387993271967225","4.384293955863033","5.945083934332983","Low","Limited Coverage"
"Indiana","2024-11-30","1 Year","1.0796789537291172","2.478119700017096","1.5963094208984185","Minimal",
"Indiana","2023-01-21","All Results","6.112529364955862","6.321951214307646","6.19725477545637","Low","Limited Coverage"
"Indiana","2023-06-10","All Results","1.1741784043404786","1.4553956613142738","1.7182192691964007","Minimal","Limited Coverage"
"Indiana","2023-11-04","All Results","5.136232391193696","3.587764253859945","2.6490358984591245","Low","Limited Coverage"
"Indiana","2024-08-17","All Results","1.4676037922465646","1.2125270826227872","1.3686580130707373","Minimal","Limited Coverage"
"Indiana","2023-06-17","All Results","1.0732346323903112","1.3433609953692134","1.219924007217871","Minimal","Limited Coverage"
"Indiana","2022-12-17","All Results","10.021161672128368","11.637285189056854","11.765557982649376","Moderate","Limited Coverage"
"Indiana","2024-03-16","All Results","5.4445548299259805","3.146954807263977","4.705574303649894","Low","Limited Coverage"
"Indiana","2024-09-21","All Results","1.5323249416399447","1.1277795181213868","1.1048076180247608","Minimal","Limited Coverage"
"Indiana","2024-11-30","All Results","1.0796789537291172","2.478119700017096","1.5963094208984185","Minimal",
"Indiana","2024-12-28","All Results","16.267658221452997","6.471747131416667","2.7837851089382326","High","Limited Coverage"
"Indiana","2024-12-21","1 Year","4.900561009228635","6.456566512174676","5.133127810326975","Low",
"Indiana","2023-08-12","All Results","1.5544449442830963","1.4537640635832405","1.3993261663698415","Minimal","Limited Coverage"
"Indiana","2024-10-26","1 Year","1.0150287444559134","1.1430410765010333","1.0642499648809962","Minimal",
"Indiana","2023-12-16","All Results","11.968510932536441","11.753298534020022","10.77107413251128","Moderate","Limited Coverage"
"Indiana","2024-04-06","All Results","2.7234234479089756","2.135933317118989","3.8519706627018344","Minimal","Limited Coverage"
"Indiana","2024-04-13","1 Year","2.0440770309671894","1.8944334461402075","3.4179976709209585","Minimal","Limited Coverage"
"Indiana","2024-10-12","1 Year","1.0281593998438239","1.1542211171229773","1.1011032708245587","Minimal",
"Indiana","2025-01-25","45 Days","6.2443236627903875","8.405897624569947","7.112978965441161","Low",
"Indiana","2024-07-06","All Results","1.3967279540374984","1.207804023666502","1.4224337053132494","Minimal","Limited Coverage"
"Indiana","2024-03-09","1 Year","4.473299391816478","3.7738027810447625","4.633870352215409","Low","Limited Coverage"
"Indiana","2025-01-25","6 Months","6.2443236627903875","8.405897624569947","7.112978965441161","Low",
"Indiana","2024-06-22","1 Year","1.422471540915577","1.2143114686462066","1.3793337918689534","Minimal","Limited Coverage"
"Indiana","2023-05-27","All Results","1.3757159403094235","1.379052949432491","1.316665558505875","Minimal","Limited Coverage"
"Indiana","2024-09-07","1 Year","1.4256632763207673","1.200549473508577","1.2076750226900754","Minimal","Limited Coverage"
"Indiana","2022-11-19","All Results","10.006346963528241","12.278243030850895","9.078836860825643","Moderate","Limited Coverage"
"Indiana","2024-04-20","All Results","1.4902185907022147","1.5652121545677726","2.373991878391307","Minimal","Limited Coverage"
"Indiana","2024-07-06","1 Year","1.3967279540374984","1.207804023666502","1.4224337053132494","Minimal","Limited Coverage"
"Indiana","2024-07-20","All Results","1.4700637903996119","1.246469827075243","2.2076339369289917","Minimal","Limited Coverage"
"Indiana","2023-01-28","All Results","7.543918497909765","5.3885419971416955","4.372879702551992","Low","Limited Coverage"
"Indiana","2023-10-14","All Results","2.924493288018155","1.6920754581433062","1.2780421557230743","Minimal","Limited Coverage"
