"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	17	177737	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	18	182337	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	16	187376	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	14	189202	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	27	190429	14.2
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	22	192245	11.4
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	20	194421	10.3
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	21	200023	10.5
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	16	203256	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	14	205377	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	19	204040	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	12	202111	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	12	200839	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	14	200207	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	12	200114	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	12	201835	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	22	204046	10.8
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	23	205098	11.2
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	25	207916	12.0
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	44	209940	21.0
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	49	212893	23.0
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	56	217042	25.8
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	25	465113	5.4
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	29	469251	6.2
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	58	472408	12.3
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	66	470938	14.0
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	51	466996	10.9
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	65	467050	13.9
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	75	467705	16.0
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	78	470960	16.6
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	78	469676	16.6
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	57	464838	12.3
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	76	455386	16.7
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	73	446982	16.3
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	65	440715	14.7
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	83	435861	19.0
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	78	430535	18.1
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	87	424496	20.5
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	98	419195	23.4
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	113	412457	27.4
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	135	409473	33.0
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	130	407722	31.9
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	127	407669	31.2
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	218	409554	53.2
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2004"	"2004"	10	183615	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	12	191545	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2006"	"2006"	12	200613	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2007"	"2007"	17	209551	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2008"	"2008"	19	216911	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2009"	"2009"	18	223513	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2010"	"2010"	16	228280	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2011"	"2011"	12	231992	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2012"	"2012"	16	233057	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2013"	"2013"	15	235373	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	15	236817	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2015"	"2015"	18	239724	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	22	243911	9.0
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	14	246857	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	20	248143	8.1
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	16	248311	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	26	248679	10.5
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	18	391124	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	14	406842	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	23	408493	5.6
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	28	413461	6.8
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	40	418312	9.6
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	34	426893	8.0
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	48	434739	11.0
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	51	444032	11.5
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	41	450467	9.1
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	70	455234	15.4
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	72	458172	15.7
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	79	454527	17.4
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	78	451947	17.3
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	79	449295	17.6
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	77	447774	17.2
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	88	447371	19.7
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	99	446970	22.1
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	93	443934	20.9
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	69	438673	15.7
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	67	431989	15.5
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	86	426991	20.1
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	16	119625	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	18	125884	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	26	135814	19.1
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	30	142883	21.0
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	19	148990	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	16	155295	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	30	162194	18.5
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	36	169660	21.2
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	36	177312	20.3
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	27	184054	14.7
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	25	189525	13.2
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	25	193386	12.9
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	19	196222	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	20	196872	10.2
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	19	197898	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	23	198308	11.6
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	25	200081	12.5
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	34	202993	16.7
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	40	205155	19.5
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	34	205026	16.6
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	46	203984	22.6
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	45	203388	22.1
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	14	377774	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	23	386369	6.0
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	38	401655	9.5
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	38	403985	9.4
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	39	408941	9.5
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	59	414716	14.2
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	71	423688	16.8
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	66	433322	15.2
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	63	442913	14.2
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	68	449378	15.1
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	87	455338	19.1
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	87	458715	19.0
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	86	457372	18.8
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	78	455406	17.1
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	66	453442	14.6
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	87	451983	19.2
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	74	452300	16.4
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	103	452648	22.8
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	121	448987	26.9
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	100	443053	22.6
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	101	435748	23.2
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	125	429520	29.1
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2014"	"2014"	10	188190	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	13	201922	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	13	209045	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	22	215110	10.2
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	28	221308	12.7
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	32	226572	14.1
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	10	269037	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	12	303739	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	10	317680	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	13	332529	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	11	346249	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	20	359249	5.6
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	14	367906	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	24	378284	6.3
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	40	387845	10.3
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	31	400735	7.7
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	42	402374	10.4
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	37	405733	9.1
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	48	410142	11.7
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	63	416436	15.1
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	60	422362	14.2
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	69	427395	16.1
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	58	431529	13.4
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	68	434346	15.7
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	63	435674	14.5
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	13	90120	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	14	104714	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	19	111537	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	16	119322	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	19	125325	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	17	133786	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	14	139625	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	15	145031	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	16	150254	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	27	156560	17.2
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	31	162416	19.1
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	34	168108	20.2
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	50	173272	28.9
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	48	178524	26.9
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	56	182953	30.6
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	305357	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	12	318478	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	16	329565	Unreliable
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	24	340657	7.0
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	26	348277	7.5
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	29	357191	8.1
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	34	365689	9.3
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	22	377660	5.8
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	39	379059	10.3
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	40	382489	10.5
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	53	387611	13.7
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	54	394486	13.7
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	84	401826	20.9
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	79	407919	19.4
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	69	412737	16.7
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	73	417592	17.5
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	99	419883	23.6
	"Georgia"	"13"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	13	299628	Unreliable
	"Georgia"	"13"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	11	311002	Unreliable
	"Georgia"	"13"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	17	321938	Unreliable
	"Georgia"	"13"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	17	330699	Unreliable
	"Georgia"	"13"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	23	336593	6.8
	"Georgia"	"13"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	17	344840	Unreliable
	"Georgia"	"13"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	16	354740	Unreliable
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	18	96515	Unreliable
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	21	102042	20.6
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	23	107089	21.5
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	13	278116	Unreliable
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	20	285927	7.0
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	10	292530	Unreliable
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	24	296959	8.1
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	303808	6.6
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	27	311812	8.7
	"Hawaii"	"15"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	10	33614	Unreliable
	"Hawaii"	"15"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	14	29523	Unreliable
	"Hawaii"	"15"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	10	28916	Unreliable
	"Hawaii"	"15"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	10	28710	Unreliable
	"Hawaii"	"15"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	14	30865	Unreliable
	"Hawaii"	"15"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	10	32166	Unreliable
	"Hawaii"	"15"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	10	32697	Unreliable
